filename,trial1,trial2,trial3,trial4
2273.sql,0.640,0.624,0.632,0.624
2274.sql,0.433,0.401,0.408,0.414
2275.sql,0.139,0.143,0.140,0.137
2276.sql,0.380,0.378,0.426,0.373
2277.sql,0.065,0.063,0.064,0.065
2279.sql,3.133,3.109,3.190,3.137
2280.sql,1.130,1.126,1.128,1.043
2281.sql,1.851,1.854,1.850,1.853
2282.sql,0.149,0.149,0.130,0.135
2283.sql,3.867,3.866,3.871,3.878
2284.sql,0.081,0.080,0.080,0.083
2285.sql,0.105,0.101,0.099,0.092
2287.sql,0.692,0.564,0.568,0.538
2288.sql,1.578,1.671,1.588,1.685
2289.sql,0.583,0.603,0.579,0.573
2290.sql,0.148,0.163,0.173,0.151
2291.sql,7.475,7.073,7.065,7.474
2292.sql,0.626,0.604,0.647,0.620
2293.sql,0.604,0.555,0.558,0.565
2294.sql,1.071,1.068,1.148,1.086
2295.sql,0.423,0.376,0.388,0.380
2296.sql,0.126,0.140,0.146,0.143
2297.sql,0.118,0.116,0.123,0.114
2298.sql,0.826,0.777,0.753,0.771
2299.sql,1.935,1.870,1.864,1.980
2301.sql,0.954,0.951,1.002,0.935
2302.sql,0.500,0.497,0.490,0.566
2303.sql,0.137,0.141,0.141,0.142
2304.sql,0.728,0.697,0.653,0.650
2305.sql,0.124,0.125,0.119,0.126
2306.sql,1.594,1.754,1.713,1.597
2308.sql,0.375,0.356,0.356,0.348
2309.sql,2.243,2.122,2.143,2.224
2310.sql,0.222,0.215,0.187,0.212
2311.sql,0.490,0.402,0.404,0.479
2312.sql,1.724,1.847,1.847,1.762
2313.sql,0.142,0.162,0.158,0.157
2314.sql,0.335,0.332,0.329,0.366
2315.sql,1.263,1.210,1.184,1.165
2316.sql,1.310,1.319,1.408,1.311
2317.sql,0.159,0.172,0.179,0.172
2318.sql,0.299,0.253,0.303,0.293
2319.sql,0.242,0.251,0.254,0.253
2320.sql,10.215,10.265,10.175,10.349
2321.sql,0.124,0.122,0.117,0.123
2322.sql,0.127,0.125,0.119,0.122
2323.sql,0.346,0.286,0.342,0.314
2324.sql,0.408,0.403,0.460,0.401
2325.sql,1.530,1.490,1.465,1.578
2326.sql,0.142,0.158,0.146,0.150
2327.sql,0.636,0.625,0.717,0.633
2328.sql,0.090,0.099,0.098,0.095
2329.sql,1.247,1.182,1.246,1.173
2330.sql,0.287,0.281,0.284,0.341
2331.sql,0.169,0.165,0.166,0.194
2332.sql,0.411,0.336,0.376,0.399
2333.sql,0.271,0.165,0.166,0.162
2335.sql,0.155,0.151,0.153,0.149
2336.sql,0.660,0.595,0.609,0.571
2337.sql,1.273,1.241,1.238,1.237
2338.sql,0.170,0.158,0.163,0.156
2340.sql,0.848,0.826,0.795,0.796
2341.sql,3.344,3.334,3.298,3.334
2343.sql,0.246,0.231,0.232,0.225
2344.sql,0.658,0.724,0.620,0.650
2345.sql,0.099,0.094,0.094,0.097
2346.sql,0.430,0.451,0.448,0.427
2349.sql,0.385,0.366,0.358,0.351
2350.sql,0.110,0.108,0.103,0.102
2351.sql,1.797,1.791,1.670,1.756
2352.sql,0.150,0.150,0.156,0.151
2353.sql,1.522,1.383,1.357,1.326
2354.sql,0.142,0.132,0.139,0.141
2355.sql,0.111,0.114,0.125,0.124
2356.sql,1.279,1.284,1.379,1.309
2357.sql,1.210,1.202,1.152,1.122
2358.sql,0.707,0.606,0.653,0.633
2359.sql,0.079,0.075,0.079,0.080
2360.sql,0.279,0.102,0.103,0.114
2361.sql,0.562,0.470,0.482,0.506
2362.sql,0.816,0.826,0.901,0.863
2363.sql,3.634,3.655,3.699,3.640
2364.sql,21.776,21.725,21.724,21.058
2366.sql,3.428,3.396,3.524,3.472
2367.sql,0.181,0.160,0.183,0.170
2368.sql,15.040,15.042,15.363,15.024
2369.sql,0.067,0.070,0.072,0.071
2370.sql,0.127,0.125,0.136,0.117
2371.sql,0.170,0.165,0.165,0.191
2372.sql,1.624,1.637,1.644,1.647
2373.sql,0.136,0.138,0.131,0.131
2374.sql,0.150,0.164,0.139,0.141
2375.sql,0.120,0.118,0.114,0.118
2376.sql,3.366,3.311,3.283,3.342
2377.sql,0.098,0.092,0.101,0.086
2380.sql,0.177,0.161,0.164,0.164
2381.sql,0.188,0.178,0.156,0.186
2382.sql,0.974,0.927,0.911,1.026
2383.sql,0.282,0.282,0.250,0.246
2384.sql,0.338,0.366,0.397,0.336
2385.sql,0.895,0.898,0.898,0.886
2386.sql,3.654,3.556,3.654,3.625
2387.sql,0.147,0.131,0.120,0.119
2389.sql,0.189,0.195,0.186,0.194
2390.sql,1.145,1.123,1.147,1.091
2391.sql,1.166,1.236,1.234,1.163
2392.sql,0.645,0.602,0.600,0.616
2393.sql,0.910,0.987,0.939,0.950
2394.sql,2.034,2.135,2.026,2.132
2395.sql,15.406,14.636,15.177,14.644
2397.sql,0.742,0.702,0.713,0.707
2398.sql,0.538,0.592,0.575,0.556
2399.sql,0.619,0.600,0.623,0.592
2400.sql,0.348,0.393,0.352,0.345
2401.sql,0.093,0.092,0.093,0.089
2402.sql,0.083,0.099,0.100,0.098
2403.sql,2.369,2.327,2.325,2.358
2404.sql,0.142,0.149,0.144,0.142
2405.sql,0.108,0.106,0.103,0.109
2406.sql,0.488,0.528,0.491,0.489
2407.sql,0.175,0.149,0.171,0.157
2408.sql,0.109,0.107,0.104,0.108
2409.sql,0.131,0.112,0.130,0.118
2410.sql,0.139,0.130,0.131,0.149
2411.sql,0.088,0.092,0.084,0.091
2412.sql,0.481,0.393,0.412,0.399
2413.sql,1.396,1.318,1.327,1.381
2414.sql,5.014,5.024,5.163,5.120
2415.sql,0.362,0.347,0.347,0.344
2416.sql,0.237,0.285,0.287,0.239
2417.sql,0.404,0.375,0.358,0.354
2418.sql,0.893,0.969,0.882,0.879
2419.sql,0.211,0.238,0.207,0.349
2420.sql,0.922,0.775,0.781,0.776
2421.sql,0.202,0.224,0.201,0.200
2422.sql,0.431,0.481,0.431,0.467
2423.sql,0.155,0.170,0.163,0.170
2424.sql,0.154,0.154,0.136,0.139
2425.sql,0.103,0.098,0.110,0.103
2426.sql,0.113,0.123,0.124,0.131
2427.sql,0.116,0.115,0.141,0.114
2428.sql,0.078,0.091,0.083,0.091
2429.sql,1.068,1.066,1.065,1.067
2430.sql,0.117,0.114,0.129,0.121
2432.sql,0.093,0.090,0.090,0.096
2433.sql,0.596,0.639,0.583,0.566
2434.sql,0.314,0.334,0.311,0.311
2435.sql,1.178,1.160,1.120,1.174
2436.sql,0.210,0.257,0.231,0.269
2437.sql,0.132,0.128,0.129,0.147
2438.sql,0.108,0.107,0.112,0.111
2440.sql,0.696,0.140,0.138,0.153
2441.sql,0.623,0.626,0.639,0.668
2442.sql,0.379,0.335,0.369,0.330
2444.sql,0.417,0.391,0.392,0.390
2445.sql,0.262,0.220,0.220,0.217
2446.sql,0.367,0.336,0.335,0.394
2447.sql,3.752,3.731,3.725,3.724
2448.sql,1.463,1.409,1.386,1.454
2449.sql,0.137,0.126,0.128,0.129
2450.sql,0.083,0.086,0.076,0.079
2451.sql,0.079,0.082,0.086,0.079
2452.sql,0.147,0.157,0.156,0.149
2453.sql,0.273,0.158,0.159,0.157
2455.sql,0.142,0.135,0.141,0.142
2456.sql,42.184,41.941,41.628,42.465
2457.sql,0.732,0.188,0.158,0.191
2458.sql,0.381,0.375,0.380,0.434
2459.sql,1.422,1.433,1.531,1.457
2460.sql,0.172,0.155,0.173,0.156
2461.sql,0.815,0.743,0.782,0.733
2462.sql,0.115,0.109,0.123,0.117
2463.sql,54.006,55.205,54.427,54.483
2464.sql,2.469,2.507,2.503,2.365
2465.sql,0.176,0.142,0.164,0.137
2466.sql,2.763,2.913,2.549,2.676
2467.sql,0.141,0.163,0.138,0.140
2468.sql,11.579,11.549,11.577,12.323
2469.sql,0.095,0.093,0.093,0.095
2470.sql,0.116,0.117,0.115,0.110
2471.sql,0.087,0.092,0.088,0.086
2472.sql,1.705,1.653,1.743,1.713
2473.sql,0.268,0.250,0.263,0.247
2474.sql,0.542,0.498,0.497,0.483
2476.sql,0.157,0.148,0.155,0.148
2477.sql,0.970,0.927,0.900,0.882
2478.sql,0.736,0.707,0.685,0.704
2479.sql,1.132,1.160,1.180,1.171
2480.sql,0.130,0.133,0.139,0.142
2481.sql,1.134,1.124,1.123,1.227
2482.sql,4.882,4.936,4.947,4.969
2483.sql,5.468,5.310,5.448,5.265
2484.sql,0.576,0.623,0.570,0.652
2485.sql,0.478,0.497,0.483,0.500
2486.sql,0.232,0.229,0.233,0.229
2489.sql,0.623,0.581,0.557,0.553
2490.sql,2.340,2.542,2.382,2.346
2492.sql,0.390,0.400,0.380,0.373
2493.sql,0.145,0.134,0.131,0.119
2494.sql,0.892,0.895,0.904,0.943
2495.sql,2.273,2.283,2.277,2.279
2496.sql,1.459,1.425,1.472,1.490
2497.sql,0.138,0.144,0.133,0.131
2498.sql,0.684,0.605,0.637,0.617
2499.sql,0.508,0.494,0.526,0.491
2500.sql,0.081,0.081,0.089,0.089
2501.sql,0.537,0.456,0.528,0.489
2502.sql,0.383,0.438,0.390,0.388
2503.sql,0.206,0.203,0.259,0.206
2504.sql,1.807,1.799,1.803,1.804
2505.sql,0.097,0.092,0.094,0.096
2506.sql,0.246,0.239,0.205,0.205
2507.sql,0.185,0.215,0.184,0.179
2508.sql,4.583,4.672,4.730,4.583
2509.sql,0.551,0.541,0.534,0.552
2510.sql,0.243,0.236,0.210,0.250
2511.sql,3.915,3.790,3.834,3.782
2512.sql,0.718,0.700,0.665,0.719
2513.sql,0.696,0.699,0.769,0.703
2514.sql,0.143,0.139,0.142,0.161
2515.sql,0.149,0.164,0.165,0.146
2516.sql,0.063,0.066,0.069,0.069
2517.sql,0.210,0.209,0.206,0.240
2518.sql,0.092,0.108,0.090,0.103
2519.sql,0.474,0.436,0.377,0.383
2520.sql,0.117,0.118,0.119,0.120
2521.sql,0.114,0.105,0.102,0.113
2522.sql,0.344,0.416,0.410,0.399
2523.sql,1.373,1.374,1.426,1.360
2524.sql,0.150,0.173,0.175,0.176
2525.sql,0.720,0.711,0.730,0.668
2526.sql,0.437,0.430,0.408,0.400
2527.sql,0.607,0.547,0.551,0.611
2528.sql,0.065,0.062,0.068,0.065
2529.sql,5.764,6.028,5.800,6.043
2530.sql,0.408,0.438,0.374,0.390
2531.sql,0.146,0.135,0.145,0.160
2532.sql,25.821,25.786,26.022,25.812
2533.sql,1.721,1.781,1.757,1.752
2534.sql,2.037,2.026,2.004,2.050
2535.sql,0.111,0.108,0.115,0.108
2536.sql,0.181,0.159,0.154,0.162
2537.sql,0.158,0.154,0.153,0.154
2538.sql,4.512,3.722,3.742,3.774
2540.sql,0.473,0.451,0.428,0.442
2541.sql,1.838,1.751,1.753,1.791
2544.sql,0.428,0.418,0.388,0.391
2545.sql,0.171,0.139,0.165,0.154
2546.sql,0.128,0.122,0.141,0.143
2547.sql,0.086,0.091,0.091,0.160
2548.sql,1.330,1.318,1.316,1.377
2549.sql,0.542,0.559,0.539,0.565
2550.sql,0.141,0.129,0.130,0.151
2551.sql,0.154,0.147,0.137,0.137
2552.sql,0.163,0.144,0.143,0.161
2553.sql,1.313,1.256,1.256,1.258
2554.sql,0.487,0.521,0.505,0.557
2555.sql,0.226,0.221,0.213,0.214
2556.sql,0.413,0.454,0.455,0.422
2557.sql,0.404,0.340,0.420,0.346
2558.sql,26.887,26.940,26.695,26.481
2559.sql,0.402,0.462,0.394,0.393
2560.sql,0.234,0.236,0.335,0.276
2561.sql,0.149,0.148,0.138,0.132
2563.sql,0.129,0.130,0.129,0.128
2564.sql,0.185,0.179,0.176,0.177
2565.sql,1.339,1.345,1.342,1.426
2566.sql,0.381,0.353,0.407,0.395
2567.sql,0.108,0.104,0.104,0.107
2568.sql,0.701,0.601,0.654,0.630
2569.sql,0.135,0.132,0.137,0.139
2570.sql,0.078,0.083,0.084,0.081
2571.sql,4.287,4.133,4.074,4.136
2572.sql,0.244,0.169,0.165,0.181
2573.sql,0.411,0.415,0.457,0.454
2575.sql,1.895,1.829,1.735,1.738
2576.sql,1.697,1.531,1.519,1.512
2578.sql,0.116,0.122,0.135,0.128
2579.sql,0.643,0.568,0.579,0.578
2580.sql,1.773,1.792,1.787,1.790
2581.sql,2.537,2.497,2.559,2.525
2582.sql,0.646,0.674,0.610,0.618
2583.sql,0.987,1.004,0.990,1.066
2584.sql,0.127,0.134,0.138,0.133
2585.sql,0.188,0.193,0.193,0.225
2587.sql,0.117,0.118,0.119,0.117
2589.sql,3.265,3.121,3.098,3.284
2590.sql,0.216,0.227,0.227,0.208
2591.sql,5.928,5.938,5.871,6.093
2592.sql,0.134,0.131,0.128,0.131
2593.sql,1.329,1.286,1.310,1.258
2594.sql,1.126,1.062,1.060,1.055
2595.sql,0.603,0.602,0.657,0.603
2596.sql,0.119,0.119,0.118,0.120
2597.sql,0.893,0.888,0.900,0.940
2598.sql,2.491,2.476,2.519,2.482
2601.sql,0.973,1.018,0.968,0.944
2602.sql,0.180,0.175,0.201,0.196
2603.sql,3.372,3.326,3.263,3.365
2604.sql,59.379,58.029,58.747,59.170
2606.sql,3.200,3.134,3.221,3.221
2607.sql,0.634,0.481,0.478,0.527
2608.sql,0.132,0.127,0.148,0.129
2610.sql,1.316,1.139,1.129,1.195
2611.sql,1.234,1.244,1.409,1.238
2612.sql,12.107,9.017,8.975,8.917
2613.sql,0.150,0.146,0.144,0.140
2614.sql,3.006,2.907,2.995,3.005
2615.sql,3.610,3.552,3.527,3.496
2617.sql,0.140,0.142,0.164,0.163
2618.sql,0.427,0.390,0.390,0.415
2619.sql,0.087,0.082,0.088,0.091
2620.sql,0.963,0.342,0.341,0.345
2621.sql,0.264,0.232,0.210,0.219
2622.sql,1.423,1.406,1.412,1.455
2623.sql,1.202,1.266,1.187,1.277
2624.sql,0.124,0.114,0.126,0.125
2625.sql,0.336,0.382,0.370,0.319
2626.sql,13.891,13.956,14.580,13.948
2627.sql,0.124,0.120,0.127,0.112
2629.sql,1.718,1.680,1.727,1.686
2631.sql,13.533,12.457,14.000,12.041
2632.sql,1.793,1.750,1.748,1.770
2634.sql,0.444,0.393,0.372,0.373
2635.sql,0.129,0.126,0.132,0.118
2636.sql,1.889,1.886,1.888,1.891
2637.sql,0.338,0.373,0.339,0.333
2638.sql,0.897,0.858,0.873,0.917
2639.sql,0.148,0.145,0.175,0.161
2640.sql,0.137,0.122,0.126,0.128
2641.sql,1.264,1.272,1.386,1.271
2642.sql,0.342,0.308,0.302,0.365
2643.sql,0.320,0.332,0.312,0.321
2644.sql,16.566,16.691,16.616,16.709
2645.sql,0.139,0.148,0.142,0.139
2646.sql,0.278,0.316,0.258,0.257
2647.sql,0.119,0.124,0.126,0.129
2648.sql,0.082,0.088,0.083,0.083
2649.sql,0.431,0.482,0.420,0.509
2650.sql,3.412,3.479,3.381,3.482
2651.sql,1.213,1.158,1.187,1.202
2652.sql,0.468,0.475,0.416,0.446
2653.sql,0.139,0.157,0.164,0.157
2654.sql,0.472,0.432,0.408,0.397
2655.sql,0.415,0.420,0.427,0.422
2656.sql,0.128,0.130,0.139,0.134
2657.sql,8.040,8.058,7.832,8.057
2658.sql,0.137,0.127,0.135,0.130
2659.sql,0.173,0.174,0.169,0.147
2660.sql,0.556,0.582,0.550,0.612
2661.sql,0.144,0.143,0.157,0.160
2662.sql,0.570,0.477,0.534,0.481
2663.sql,0.102,0.105,0.106,0.117
2664.sql,0.773,0.684,0.685,0.751
2665.sql,5.639,5.740,5.624,5.597
2666.sql,1.676,1.728,1.736,1.675
2667.sql,0.468,0.458,0.421,0.417
2668.sql,1.572,1.708,1.565,1.730
2669.sql,0.061,0.062,0.058,0.060
2671.sql,0.656,0.622,0.605,0.633
2672.sql,0.649,0.632,0.653,0.649
2673.sql,0.223,0.231,0.228,0.228
2674.sql,0.420,0.468,0.413,0.473
2675.sql,0.065,0.063,0.067,0.067
2676.sql,0.397,0.386,0.381,0.385
2678.sql,17.926,17.317,17.552,17.440
2679.sql,70.385,70.798,69.870,68.731
2680.sql,0.596,0.560,0.615,0.552
2681.sql,0.117,0.113,0.112,0.114
2682.sql,2.050,2.143,2.145,2.044
2683.sql,0.118,0.118,0.115,0.135
2684.sql,0.602,0.141,0.125,0.123
2685.sql,1.259,1.197,1.395,1.210
2686.sql,0.380,0.380,0.446,0.379
2687.sql,0.125,0.122,0.116,0.118
2688.sql,0.130,0.155,0.153,0.153
2689.sql,0.490,0.444,0.410,0.417
2690.sql,5.591,5.459,6.224,5.477
2692.sql,0.556,0.503,0.519,0.524
2693.sql,2.145,2.154,2.149,2.265
2694.sql,0.138,0.145,0.141,0.142
2695.sql,1.125,1.122,1.168,1.203
2696.sql,1.609,1.558,1.607,1.552
2697.sql,0.336,0.297,0.302,0.304
2698.sql,0.481,0.269,0.224,0.232
2699.sql,0.107,0.101,0.112,0.104
2700.sql,0.120,0.117,0.120,0.116
2701.sql,0.108,0.105,0.120,0.110
2703.sql,0.132,0.132,0.128,0.128
2704.sql,0.223,0.221,0.233,0.206
2705.sql,0.132,0.129,0.146,0.128
2706.sql,1.338,1.435,1.336,1.338
2707.sql,1.424,1.590,1.466,1.440
2708.sql,0.753,0.758,0.761,0.763
2709.sql,0.593,0.592,0.537,0.553
2710.sql,0.119,0.120,0.117,0.110
2711.sql,0.342,0.337,0.345,0.355
2712.sql,1.984,1.936,1.936,1.940
2713.sql,2.608,2.667,2.591,2.630
2714.sql,17.313,16.440,16.305,16.719
2716.sql,1.039,0.985,0.953,1.021
2717.sql,2.118,2.167,2.085,2.128
2718.sql,0.138,0.137,0.124,0.134
2719.sql,4.346,3.746,3.873,3.802
2720.sql,1.752,1.769,1.711,1.670
2722.sql,0.249,0.219,0.215,0.253
2723.sql,0.505,0.508,0.508,0.559
2724.sql,0.373,0.359,0.370,0.356
2725.sql,0.367,0.381,0.381,0.441
2726.sql,1.524,1.553,1.530,1.467
2727.sql,1.517,1.416,1.414,1.489
2728.sql,0.808,0.824,0.785,0.778
2730.sql,70.252,69.624,68.769,70.134
2731.sql,2.130,2.058,2.118,2.082
2732.sql,1.226,1.187,1.274,1.188
2733.sql,7.777,7.774,7.882,7.781
2734.sql,1.391,1.292,1.299,1.385
2735.sql,6.611,6.767,6.876,6.617
2736.sql,0.066,0.059,0.059,0.059
2737.sql,0.979,0.178,0.162,0.164
2738.sql,4.922,4.811,4.886,4.918
2739.sql,0.187,0.183,0.222,0.191
2740.sql,0.210,0.209,0.188,0.201
2741.sql,0.514,0.547,0.484,0.508
2742.sql,0.201,0.247,0.211,0.224
2743.sql,0.165,0.161,0.167,0.157
2744.sql,0.377,0.419,0.359,0.343
2745.sql,2.715,2.812,2.723,2.824
2746.sql,2.747,2.552,2.644,2.577
2747.sql,0.213,0.207,0.218,0.206
2748.sql,0.147,0.141,0.164,0.146
2749.sql,0.140,0.151,0.135,0.134
2750.sql,1.513,1.535,1.527,1.581
2752.sql,0.273,0.238,0.271,0.230
2753.sql,0.520,0.580,0.521,0.513
2754.sql,0.326,0.155,0.143,0.151
2755.sql,2.183,2.188,2.321,2.310
2757.sql,0.117,0.117,0.119,0.112
2758.sql,3.055,2.921,2.912,3.046
2759.sql,4.075,4.017,4.018,4.112
2760.sql,0.785,0.791,0.805,0.785
2762.sql,1.352,1.346,1.447,1.408
2763.sql,7.261,7.256,7.368,7.426
2764.sql,1.017,0.999,1.085,0.983
2766.sql,0.116,0.117,0.114,0.111
2767.sql,1.938,1.912,1.855,1.935
2768.sql,1.893,1.825,1.772,1.767
2769.sql,0.926,0.955,0.988,0.921
2771.sql,0.763,0.723,0.729,0.758
2772.sql,0.146,0.159,0.145,0.146
2773.sql,0.522,0.446,0.451,0.446
2774.sql,6.019,6.431,6.064,6.079
2775.sql,0.171,0.169,0.173,0.167
2776.sql,24.439,24.164,24.404,24.270
2777.sql,0.939,0.926,0.904,0.944
2778.sql,0.175,0.173,0.171,0.149
2779.sql,1.221,1.317,1.214,1.221
2780.sql,0.276,0.243,0.290,0.285
2781.sql,0.117,0.108,0.105,0.104
2782.sql,2.255,2.185,2.183,2.224
2784.sql,0.114,0.114,0.118,0.120
2785.sql,4.841,4.953,4.904,4.920
2786.sql,1.040,1.070,1.064,1.009
2787.sql,0.108,0.111,0.106,0.101
2788.sql,0.153,0.171,0.156,0.173
2789.sql,0.398,0.405,0.405,0.469
2791.sql,0.129,0.132,0.126,0.124
2792.sql,1.123,1.120,1.092,1.093
2793.sql,1.928,1.936,1.881,1.907
2794.sql,0.921,0.901,0.974,0.897
2795.sql,1.324,1.291,1.269,1.271
2796.sql,0.355,0.409,0.393,0.377
2797.sql,0.549,0.540,0.541,0.560
2798.sql,0.360,0.389,0.362,0.359
2799.sql,0.116,0.114,0.121,0.110
2800.sql,1.360,1.434,1.470,1.405
2801.sql,0.460,0.454,0.418,0.472
2802.sql,0.108,0.119,0.115,0.121
2803.sql,0.090,0.095,0.095,0.094
2804.sql,3.606,3.531,3.558,3.696
2805.sql,1.914,1.882,1.899,1.883
2806.sql,0.627,0.711,0.629,0.649
2807.sql,1.544,1.520,1.529,1.523
2808.sql,0.156,0.156,0.154,0.177
2809.sql,0.418,0.402,0.397,0.446
2810.sql,0.062,0.076,0.080,0.068
2811.sql,0.774,0.778,0.816,0.770
2812.sql,0.382,0.383,0.430,0.370
2813.sql,1.552,1.542,1.534,1.522
2814.sql,8.007,8.027,7.946,8.018
2815.sql,0.140,0.137,0.140,0.131
2816.sql,0.265,0.270,0.253,0.311
2817.sql,0.061,0.062,0.068,0.072
2818.sql,0.452,0.436,0.483,0.436
2819.sql,0.600,0.670,0.590,0.586
2820.sql,1.467,1.573,1.465,1.550
2821.sql,1.553,1.524,1.484,1.465
2822.sql,0.092,0.079,0.089,0.084
2823.sql,0.947,0.943,1.051,0.949
2824.sql,0.429,0.424,0.372,0.381
2825.sql,0.683,0.696,0.658,0.696
2826.sql,1.583,1.543,1.512,1.551
2827.sql,0.168,0.165,0.168,0.171
2828.sql,11.652,11.836,11.574,11.964
2829.sql,0.261,0.220,0.262,0.225
2830.sql,1.695,1.691,1.806,1.739
2831.sql,4.211,4.136,4.124,4.253
2832.sql,0.149,0.134,0.138,0.133
2833.sql,0.535,0.535,0.510,0.509
2834.sql,4.753,4.708,4.708,4.473
2835.sql,2.503,2.419,2.448,2.409
2836.sql,0.152,0.154,0.153,0.156
2837.sql,0.173,0.167,0.169,0.173
2838.sql,0.801,0.790,0.725,0.755
2839.sql,2.583,2.669,2.580,2.669
2840.sql,1.335,1.344,1.299,1.308
2841.sql,1.031,1.040,1.042,1.073
2842.sql,0.137,0.130,0.115,0.118
2844.sql,0.884,0.857,0.937,0.855
2845.sql,192.285,204.485,193.222,192.956
2846.sql,0.634,0.591,0.600,0.595
2847.sql,3.065,3.052,2.983,3.011
2848.sql,0.580,0.571,0.530,0.584
2849.sql,1.675,1.740,1.723,1.786
2850.sql,0.263,0.263,0.272,0.240
2851.sql,1.949,2.074,2.000,1.962
2852.sql,1.675,1.673,1.622,1.686
2853.sql,1.005,0.935,0.943,0.950
2854.sql,2.022,1.701,1.779,1.755
2855.sql,6.229,6.173,6.365,6.411
2857.sql,0.104,0.104,0.106,0.100
2858.sql,0.152,0.144,0.135,0.139
2859.sql,0.621,0.556,0.562,0.555
2860.sql,0.261,0.220,0.267,0.250
2862.sql,1.286,1.245,1.331,1.276
2864.sql,0.157,0.162,0.164,0.152
2865.sql,3.653,3.601,3.505,3.465
2866.sql,0.106,0.102,0.108,0.101
2867.sql,0.515,0.426,0.436,0.451
2868.sql,0.168,0.154,0.151,0.146
2869.sql,14.422,14.496,14.595,14.587
2870.sql,0.132,0.127,0.123,0.117
2871.sql,0.167,0.171,0.166,0.165
2872.sql,1.697,1.063,1.037,1.090
2873.sql,0.484,0.479,0.527,0.475
2874.sql,0.453,0.454,0.454,0.492
2875.sql,1.373,1.367,1.369,1.440
2876.sql,2.753,2.752,2.930,2.852
2877.sql,0.729,0.718,0.714,0.718
2878.sql,1.444,1.345,1.439,1.348
2879.sql,0.707,0.699,0.779,0.692
2880.sql,0.135,0.125,0.110,0.115
2881.sql,0.088,0.093,0.187,0.086
2883.sql,1.780,1.736,1.740,1.750
2884.sql,0.129,0.118,0.127,0.123
2885.sql,0.141,0.171,0.162,0.146
2886.sql,0.846,0.728,0.725,0.791
2887.sql,13.834,13.894,14.326,13.740
2888.sql,1.520,1.486,1.445,1.516
2889.sql,0.084,0.081,0.083,0.090
2890.sql,0.554,0.525,0.525,0.569
2891.sql,1.853,1.719,1.895,1.705
2892.sql,0.406,0.406,0.465,0.403
2893.sql,0.681,0.675,0.675,0.685
2894.sql,1.924,1.959,2.016,1.946
2895.sql,0.403,0.390,0.357,0.425
2896.sql,0.337,0.332,0.394,0.361
2897.sql,13.038,12.186,12.075,12.148
2898.sql,0.484,0.424,0.458,0.436
2899.sql,0.204,0.204,0.210,0.179
2900.sql,0.260,0.302,0.260,0.300
2901.sql,0.433,0.467,0.503,0.434
2902.sql,0.589,0.624,0.604,0.576
2903.sql,2.033,1.948,1.941,1.958
2904.sql,2.369,2.341,2.450,2.354
2905.sql,1.758,1.745,1.740,1.728
2906.sql,0.115,0.122,0.121,0.106
2907.sql,1.346,0.449,0.462,0.457
2909.sql,0.206,0.191,0.190,0.192
2910.sql,2.344,2.343,2.429,2.382
2911.sql,2.711,2.650,2.651,2.668
2912.sql,0.120,0.167,0.116,0.111
2913.sql,2.135,2.100,2.184,2.102
2914.sql,0.150,0.139,0.143,0.141
2915.sql,1.194,1.177,1.219,1.151
2916.sql,0.142,0.162,0.156,0.143
2917.sql,0.145,0.165,0.147,0.141
2919.sql,0.116,0.116,0.120,0.119
2920.sql,0.530,0.486,0.491,0.488
2921.sql,3.537,3.598,3.546,3.554
2924.sql,2.060,2.020,1.990,2.085
2925.sql,0.108,0.118,0.118,0.119
2927.sql,0.286,0.235,0.262,0.250
2929.sql,1.364,1.394,1.334,1.411
2930.sql,0.130,0.131,0.130,0.142
2931.sql,0.135,0.136,0.135,0.131
2932.sql,0.609,0.658,0.580,0.562
2933.sql,0.108,0.105,0.111,0.114
2934.sql,0.390,0.440,0.419,0.389
2935.sql,0.103,0.094,0.085,0.087
2936.sql,0.347,0.382,0.354,0.433
2937.sql,139.771,141.950,140.464,141.645
2938.sql,0.159,0.163,0.156,0.144
2939.sql,1.148,1.158,1.170,1.223
2940.sql,0.146,0.154,0.139,0.142
2941.sql,0.810,0.808,0.777,0.778
2942.sql,6.406,6.394,6.456,6.543
2943.sql,1.262,1.082,1.090,1.026
2944.sql,0.151,0.134,0.152,0.145
2945.sql,0.706,0.637,0.649,0.685
2946.sql,2.844,2.889,2.857,2.936
2947.sql,0.168,0.155,0.151,0.154
2948.sql,0.524,0.522,0.579,0.517
2949.sql,0.232,0.200,0.200,0.235
2950.sql,81.706,79.271,81.162,81.643
2951.sql,0.552,0.511,0.516,0.514
2952.sql,0.203,0.199,0.199,0.194
2953.sql,2.265,2.323,2.229,2.231
2955.sql,0.398,0.347,0.369,0.406
2956.sql,1.537,1.553,1.610,1.592
2957.sql,3.010,3.089,2.942,2.942
2958.sql,0.444,0.500,0.445,0.441
2959.sql,0.138,0.130,0.134,0.137
2960.sql,0.087,0.090,0.094,0.094
2961.sql,0.612,0.690,0.617,0.621
2962.sql,165.750,166.468,167.180,167.748
2963.sql,0.204,0.193,0.199,0.171
2964.sql,0.562,0.515,0.528,0.479
2965.sql,1.656,1.270,1.350,1.239
2966.sql,0.482,0.414,0.455,0.424
2967.sql,0.104,0.105,0.097,0.109
2968.sql,46.770,47.143,44.727,48.071
2969.sql,1.707,1.678,1.721,1.746
2970.sql,1.657,1.673,1.657,1.636
2972.sql,0.565,0.570,0.514,0.532
